,manufacturer_name,model_name,transmission,color,odometer_value,year_produced,engine_type,engine_capacity,body_type,has_warranty,state,price_usd,number_of_photos
30520,Mazda,3,mechanical,other,300000,2004,gasoline,1.6,sedan,False,owned,3900.0,5
30521,Mazda,626,mechanical,red,500000,1996,gasoline,2.0,sedan,False,owned,800.0,6
30522,Mazda,626,mechanical,violet,462000,1998,diesel,2.0,universal,False,owned,1999.0,16
30523,Mazda,MX-3,mechanical,yellow,400000,1992,gasoline,1.6,hatchback,False,owned,1100.0,6
30524,Mazda,323,mechanical,blue,219000,1998,gasoline,1.5,sedan,False,owned,2000.0,9
30525,Mazda,323,mechanical,red,340000,1997,gasoline,1.5,hatchback,False,owned,1600.0,16
30526,Mazda,323,mechanical,silver,430000,1997,gasoline,1.5,hatchback,False,owned,1350.0,19
30527,Mazda,323,mechanical,red,264000,1996,gasoline,1.6,hatchback,False,owned,700.0,5
30528,Mazda,626,mechanical,other,300000,1995,gasoline,2.0,universal,False,owned,1600.0,11
30529,Mazda,CX-7,automatic,black,180000,2007,gasoline,2.3,universal,False,owned,5500.0,5
30530,Mazda,626,mechanical,white,320000,1988,diesel,2.0,sedan,False,owned,650.0,5
30531,Mazda,323,mechanical,red,500000,1981,gasoline,1.5,hatchback,False,owned,400.0,4
30532,Mazda,MPV,mechanical,silver,243000,2002,diesel,2.0,minivan,False,owned,4950.0,17
30533,Mazda,3,automatic,black,199999,2006,gasoline,2.3,sedan,False,owned,3990.0,14
30534,Mazda,6,mechanical,other,165000,2008,gasoline,2.0,sedan,False,owned,7850.0,8
30535,Mazda,3,automatic,brown,159500,2013,gasoline,1.5,sedan,False,owned,12500.0,7
30536,Mazda,6,mechanical,other,170000,2007,gasoline,1.8,sedan,False,owned,7400.0,7
30537,Mazda,MPV,automatic,brown,310000,2000,gasoline,2.5,minivan,False,owned,4000.0,9
30538,Mazda,Premacy,mechanical,green,355000,2003,diesel,2.0,minivan,False,owned,4200.0,7
30539,Mazda,CX-5,automatic,grey,115000,2015,diesel,2.2,suv,False,owned,22300.0,16
30540,Mazda,3,mechanical,red,140000,2005,gasoline,1.6,hatchback,False,owned,3700.0,14
30541,Mazda,CX-7,automatic,other,155000,2008,gasoline,2.3,suv,False,owned,7500.0,6
30542,Mazda,626,mechanical,blue,320000,1998,gasoline,1.8,sedan,False,owned,3550.0,5
30543,Mazda,3,mechanical,white,111000,2010,gasoline,1.6,hatchback,False,owned,6950.0,4
30544,Mazda,CX-5,mechanical,white,99900,2013,gasoline,2.0,suv,False,owned,16000.0,8
30545,Mazda,6,automatic,red,95000,2015,gasoline,2.5,sedan,False,owned,22700.0,13
30546,Mazda,6,automatic,grey,246000,2006,gasoline,2.0,universal,False,owned,5690.0,11
30547,Mazda,CX-7,automatic,white,83200,2009,gasoline,2.3,suv,False,owned,10950.0,19
30548,Mazda,323,automatic,blue,450000,1994,gasoline,1.6,hatchback,False,owned,550.0,16
30549,Mazda,MPV,automatic,silver,192000,2004,gasoline,3.0,minivan,False,owned,5690.0,18
30550,Mazda,CX-5,mechanical,red,88000,2014,gasoline,2.0,suv,False,owned,15500.0,22
30551,Mazda,CX-7,automatic,violet,91100,2008,gasoline,2.3,suv,False,owned,7600.0,18
30552,Mazda,6,mechanical,black,180000,2006,gasoline,2.3,sedan,False,owned,7300.0,9
30553,Mazda,323,mechanical,red,325000,1994,gasoline,1.5,hatchback,False,owned,1200.0,8
30554,Mazda,323,mechanical,white,300000,1991,diesel,1.7,universal,False,owned,500.0,3
30555,Mazda,323,mechanical,blue,270000,1997,gasoline,1.5,sedan,False,owned,700.0,16
30556,Mazda,626,mechanical,red,100000,1992,diesel,2.0,universal,False,owned,350.0,3
30557,Mazda,6,automatic,grey,38700,2017,gasoline,2.5,sedan,False,owned,27600.0,20
30558,Mazda,6,mechanical,brown,160000,2010,gasoline,1.8,sedan,False,owned,9300.0,9
30559,Mazda,121,mechanical,red,1234,1990,gasoline,1.4,hatchback,False,owned,399.0,5
30560,Mazda,CX-9,automatic,grey,32250,2016,gasoline,2.5,suv,False,owned,32950.0,16
30561,Mazda,6,mechanical,grey,330000,2004,gasoline,2.0,sedan,False,owned,3100.0,10
30562,Mazda,MPV,mechanical,silver,360000,2003,diesel,2.0,minivan,False,owned,3200.0,16
30563,Mazda,6,automatic,white,150000,2013,gasoline,2.0,sedan,False,owned,13700.0,13
30564,Mazda,6,mechanical,black,131000,2015,diesel,2.2,sedan,False,owned,16650.0,8
30565,Mazda,323,mechanical,silver,185000,2003,gasoline,2.0,sedan,False,owned,1990.0,6
30566,Mazda,626,mechanical,blue,400000,1996,gasoline,1.8,hatchback,False,owned,1250.0,2
30567,Mazda,323,mechanical,other,310000,1998,gasoline,1.5,hatchback,False,owned,3000.0,3
30568,Mazda,626,automatic,silver,300000,2000,gasoline,2.0,hatchback,False,owned,2600.0,10
30569,Mazda,323,mechanical,red,257724,1996,gasoline,1.5,sedan,False,owned,800.0,2
30570,Mazda,3,mechanical,grey,239792,2006,gasoline,2.0,sedan,False,owned,4300.0,10
30571,Mazda,323,mechanical,green,349342,1987,gasoline,1.3,sedan,False,owned,300.0,3
30572,Mazda,323,mechanical,black,232000,1996,gasoline,1.4,coupe,False,owned,1400.0,13
30573,Mazda,Millenia,mechanical,silver,50000,2001,gasoline,2.5,sedan,False,owned,5000.0,10
30574,Mazda,3,automatic,blue,146000,2014,gasoline,1.5,sedan,False,owned,12700.0,11
30575,Mazda,323,mechanical,red,100000,1993,gasoline,1.6,hatchback,False,owned,750.0,18
30576,Mazda,323,mechanical,green,500000,1997,gasoline,1.5,hatchback,False,owned,999.0,5
30577,Mazda,323,mechanical,green,500000,1997,gasoline,1.5,hatchback,False,owned,1000.0,8
30578,Mazda,6,automatic,white,105000,2013,gasoline,2.0,sedan,False,owned,15300.0,8
30579,Mazda,626,mechanical,silver,301000,1997,gasoline,1.8,hatchback,False,owned,1700.0,7
30580,Mazda,CX-5,automatic,black,141200,2013,diesel,2.2,suv,False,owned,16999.0,15
30581,Mazda,323,automatic,green,160000,1997,gasoline,1.5,sedan,False,owned,1800.0,15
30582,Mazda,Xedos 6,mechanical,silver,333333,1999,gasoline,2.0,sedan,False,owned,1600.0,9
30583,Mazda,CX-7,automatic,white,160000,2010,gasoline,2.3,suv,False,owned,10600.0,10
30584,Mazda,626,mechanical,violet,322400,1999,diesel,2.0,universal,False,owned,1700.0,4
30585,Mazda,626,mechanical,blue,220000,1987,gasoline,2.0,sedan,False,owned,150.0,1
30586,Mazda,6,mechanical,silver,402336,2002,gasoline,2.3,sedan,False,owned,3800.0,13
30587,Mazda,RX-8,mechanical,green,140000,2005,gasoline,2.0,coupe,False,owned,6200.0,9
30588,Mazda,6,mechanical,black,167000,2008,gasoline,1.8,sedan,False,owned,7600.0,10
30589,Mazda,626,mechanical,red,350586,1991,gasoline,2.0,sedan,False,owned,800.0,12
30590,Mazda,626,automatic,white,371758,1998,gasoline,2.0,sedan,False,owned,1450.0,8
30591,Mazda,626,mechanical,other,1,1996,diesel,1.7,sedan,False,owned,1150.0,5
30592,Mazda,Millenia,automatic,black,214043,2002,gasoline,2.5,sedan,False,owned,2300.0,6
30593,Mazda,323,mechanical,white,200000,1996,gasoline,1.6,hatchback,False,owned,500.0,1
30594,Mazda,E2200,mechanical,white,350000,1993,diesel,2.2,minibus,False,owned,1500.0,3
30595,Mazda,6,automatic,white,100000,2010,gasoline,2.5,sedan,False,owned,9700.0,7
30596,Mazda,6,mechanical,black,266000,2008,diesel,2.0,universal,False,owned,7700.0,16
30597,Mazda,6,automatic,grey,290000,2007,gasoline,2.3,sedan,False,owned,3700.0,9
30598,Mazda,MPV,automatic,green,318623,2000,gasoline,2.5,minivan,False,owned,2500.0,5
30599,Mazda,6,mechanical,other,180000,2008,gasoline,1.8,sedan,False,owned,7750.0,8
30600,Mazda,Xedos 9,automatic,other,317000,2002,gasoline,2.5,sedan,False,owned,2900.0,6
30601,Mazda,CX-7,automatic,silver,190000,2009,gasoline,2.3,suv,False,owned,7600.0,8
30602,Mazda,626,mechanical,silver,350,1988,gasoline,2.0,sedan,False,owned,550.0,8
30603,Mazda,RX-8,mechanical,silver,100000,2007,gasoline,1.3,coupe,False,owned,6900.0,9
30604,Mazda,3,automatic,grey,236574,2005,gasoline,2.3,sedan,False,owned,4000.0,5
30605,Mazda,6,automatic,red,290000,2005,gasoline,2.3,sedan,False,owned,4400.0,9
30606,Mazda,626,mechanical,grey,430000,1989,gasoline,2.0,sedan,False,owned,550.0,8
30607,Mazda,323,mechanical,green,350000,1994,gasoline,1.5,hatchback,False,owned,284.55,3
30608,Mazda,626,mechanical,green,400000,1997,gasoline,1.8,hatchback,False,owned,2200.0,10
30609,Mazda,6,mechanical,silver,187500,2008,diesel,2.0,hatchback,False,owned,8000.0,5
30610,Mazda,626,mechanical,green,340000,1998,gasoline,2.0,universal,False,owned,2100.0,16
30611,Mazda,626,mechanical,red,350000,1990,gasoline,2.0,hatchback,False,owned,758.8,4
30612,Mazda,MPV,automatic,other,207850,2001,gasoline,2.5,minivan,False,owned,4050.0,15
30613,Mazda,6,mechanical,black,200000,2011,gasoline,1.8,sedan,False,owned,8300.0,6
30614,Mazda,6,automatic,grey,205996,2004,gasoline,3.0,sedan,False,owned,6500.0,30
30615,Mazda,3,automatic,grey,67000,2014,gasoline,1.6,sedan,False,owned,13100.0,9
30616,Mazda,323,mechanical,green,380000,1999,gasoline,1.5,hatchback,False,owned,1699.0,6
30617,Mazda,3,automatic,blue,265000,2004,gasoline,2.0,sedan,False,owned,4000.0,8
30618,Mazda,323,mechanical,other,279573,1998,gasoline,1.3,coupe,False,owned,900.0,8
30619,Mazda,6,automatic,black,267000,2004,gasoline,2.3,sedan,False,owned,3700.0,6
30620,Mazda,6,mechanical,other,173795,2008,gasoline,1.8,sedan,False,owned,7500.0,13
30621,Mazda,6,mechanical,blue,163918,2004,gasoline,2.3,sedan,False,owned,4600.0,14
30622,Mazda,3,automatic,white,37253,2013,gasoline,1.6,hatchback,False,owned,9600.0,11
30623,Mazda,6,automatic,blue,62078,2015,gasoline,2.5,sedan,False,owned,15900.0,17
30624,Mazda,626,mechanical,other,250000,1991,gasoline,2.0,hatchback,False,owned,750.0,5
30625,Mazda,6,automatic,grey,163000,2010,gasoline,2.0,hatchback,False,owned,9999.0,8
30626,Mazda,Premacy,mechanical,black,300000,1999,gasoline,1.8,minivan,False,owned,2500.0,11
30627,Mazda,CX-7,automatic,blue,121000,2007,gasoline,2.3,suv,False,owned,6700.0,6
30628,Mazda,626,mechanical,green,219032,1997,gasoline,1.8,sedan,False,owned,1331.69,6
30629,Mazda,626,mechanical,red,395000,1992,gasoline,1.8,hatchback,False,owned,1000.0,6
30630,Mazda,6,mechanical,brown,170000,2015,diesel,2.2,sedan,False,owned,16500.0,12
30631,Mazda,CX-7,automatic,brown,141000,2008,gasoline,2.3,suv,False,owned,7950.0,25
30632,Mazda,3,automatic,other,145000,2007,gasoline,1.6,sedan,False,owned,4700.0,12
30633,Mazda,2,mechanical,grey,160000,2008,gasoline,1.5,hatchback,False,owned,5200.0,5
30634,Mazda,Xedos 6,mechanical,other,301384,1996,gasoline,1.6,sedan,False,owned,1500.0,7
30635,Mazda,626,mechanical,silver,320000,1999,gasoline,2.0,universal,False,owned,948.5,5
30636,Mazda,6,mechanical,silver,223000,2008,gasoline,1.8,universal,False,owned,7500.0,5
30637,Mazda,626,mechanical,blue,3000,1987,gasoline,2.0,hatchback,False,owned,250.0,2
30638,Mazda,CX-9,automatic,grey,99779,2007,gasoline,3.5,suv,False,owned,10450.0,7
30639,Mazda,3,mechanical,blue,262323,2004,gasoline,2.3,hatchback,False,owned,4550.0,5
30640,Mazda,6,automatic,black,289682,2008,gasoline,2.3,sedan,False,owned,5000.0,4
30641,Mazda,Premacy,mechanical,other,157000,2004,gasoline,2.0,minivan,False,owned,4250.0,12
30642,Mazda,3,automatic,grey,260000,2004,gasoline,2.0,sedan,False,owned,3150.0,6
30643,Mazda,323,mechanical,silver,24225,1996,gasoline,1.3,hatchback,False,owned,350.0,5
30644,Mazda,CX-7,automatic,other,170000,2007,gasoline,2.3,suv,False,owned,9200.0,21
30645,Mazda,626,mechanical,other,320000,2000,diesel,2.0,universal,False,owned,2000.0,10
30646,Mazda,Xedos 6,automatic,blue,300000,1996,gasoline,2.0,sedan,False,owned,1138.2,6
30647,Mazda,MX-3,mechanical,blue,30000,1997,gasoline,1.6,coupe,False,owned,900.0,8
30648,Mazda,6,mechanical,violet,220000,2008,gasoline,2.0,universal,False,owned,9800.0,9
30649,Mazda,3,automatic,grey,74200,2007,gasoline,2.0,sedan,False,owned,5699.0,7
30650,Mazda,6,mechanical,grey,198000,2004,diesel,2.0,universal,False,owned,3950.0,4
30651,Mazda,626,mechanical,red,275000,1999,gasoline,2.0,hatchback,False,owned,1700.0,6
30652,Mazda,6,mechanical,black,181380,2007,gasoline,1.8,sedan,False,owned,6781.75,11
30653,Mazda,323,mechanical,green,264738,1993,gasoline,1.8,hatchback,False,owned,750.0,16
30654,Mazda,323,mechanical,red,444444,1996,gasoline,1.5,hatchback,False,owned,1500.0,11
30655,Mazda,6,mechanical,grey,262000,2004,gasoline,1.8,hatchback,False,owned,3450.0,9
30656,Mazda,323,mechanical,green,233069,1997,gasoline,1.5,hatchback,False,owned,1400.0,15
30657,Mazda,Xedos 6,mechanical,violet,334545,1995,gasoline,1.6,sedan,False,owned,1100.0,23
30658,Mazda,323,mechanical,white,400000,1998,gasoline,1.3,hatchback,False,owned,550.0,6
30659,Mazda,CX-5,mechanical,brown,112000,2015,gasoline,2.0,suv,False,owned,17500.0,10
30660,Mazda,Xedos 6,mechanical,red,280000,1993,gasoline,2.0,sedan,False,owned,1850.0,9
30661,Mazda,626,mechanical,silver,464000,1999,diesel,2.0,sedan,False,owned,1700.0,10
30662,Mazda,MPV,mechanical,silver,496550,2001,gasoline,2.0,minivan,False,owned,5425.4,6
30663,Mazda,MPV,automatic,silver,290000,2000,gasoline,2.5,minivan,False,owned,3500.0,9
30664,Mazda,Premacy,mechanical,green,288000,1999,gasoline,1.8,minivan,False,owned,2950.0,9
30665,Mazda,3,automatic,yellow,251,2004,gasoline,2.3,hatchback,False,owned,4000.0,13
30666,Mazda,6,mechanical,other,250000,2007,gasoline,2.0,liftback,False,owned,5500.0,9
30667,Mazda,CX-5,automatic,grey,0,2019,gasoline,2.5,suv,True,new,35200.0,1
30668,Mazda,6,automatic,white,164707,2012,gasoline,2.0,sedan,False,owned,12500.0,9
30669,Mazda,323,mechanical,green,341000,2001,gasoline,1.6,hatchback,False,owned,2700.0,9
30670,Mazda,6,automatic,white,207000,2009,gasoline,2.5,sedan,False,owned,7600.0,11
30671,Mazda,6,automatic,black,230000,2003,gasoline,2.0,sedan,False,owned,4950.0,19
30672,Mazda,3,mechanical,black,17500,2014,gasoline,1.6,sedan,False,owned,17000.0,4
30673,Mazda,CX-7,automatic,grey,137000,2008,gasoline,2.3,suv,False,owned,7800.0,11
30674,Mazda,CX-7,automatic,black,153000,2012,gasoline,2.3,suv,False,owned,11000.0,7
30675,Mazda,Demio,mechanical,green,259000,1998,gasoline,1.3,hatchback,False,owned,1650.0,10
30676,Mazda,6,automatic,blue,44000,2013,gasoline,2.0,sedan,False,owned,15700.0,14
30677,Mazda,6,automatic,red,230000,2013,gasoline,2.0,sedan,False,owned,12500.0,4
30678,Mazda,626,mechanical,other,300000,2001,diesel,2.0,universal,False,owned,1500.0,10
30679,Mazda,6,automatic,silver,230000,2005,gasoline,2.0,hatchback,False,owned,4750.0,15
30680,Mazda,Protege,automatic,blue,289682,2000,gasoline,1.6,sedan,False,owned,3550.0,26
30681,Mazda,323,mechanical,blue,320000,1999,gasoline,1.5,hatchback,False,owned,2350.0,6
30682,Mazda,6,automatic,grey,250000,2006,gasoline,2.3,sedan,False,owned,4850.0,7
30683,Mazda,626,mechanical,silver,350000,1988,gasoline,2.0,sedan,False,owned,600.0,13
30684,Mazda,626,mechanical,silver,322000,1991,gasoline,2.0,sedan,False,owned,800.0,13
30685,Mazda,626,mechanical,grey,300000,1990,gasoline,2.0,hatchback,False,owned,1500.0,6
30686,Mazda,323,mechanical,green,307000,1998,gasoline,1.5,sedan,False,owned,1550.0,8
30687,Mazda,Tribute,mechanical,silver,312000,2003,gasoline,2.0,suv,False,owned,5099.0,18
30688,Mazda,626,mechanical,white,300000,1998,gasoline,1.8,hatchback,False,owned,1500.0,2
30689,Mazda,MPV,mechanical,grey,250000,2004,diesel,2.0,minivan,False,owned,5500.0,13
30690,Mazda,6,automatic,black,47000,2016,gasoline,2.0,sedan,False,owned,19900.0,11
30691,Mazda,3,mechanical,black,290000,2008,gasoline,2.0,sedan,False,owned,6100.0,11
30692,Mazda,626,mechanical,blue,330000,1998,gasoline,1.8,hatchback,False,owned,2000.0,5
30693,Mazda,5,automatic,black,242206,2008,gasoline,2.3,minivan,False,owned,6700.0,19
30694,Mazda,323,mechanical,violet,282000,1998,gasoline,1.5,hatchback,False,owned,1900.0,5
30695,Mazda,6,mechanical,black,287000,2003,diesel,2.0,universal,False,owned,3990.0,14
30696,Mazda,3,automatic,white,143926,2012,gasoline,1.6,sedan,False,owned,9150.0,11
30697,Mazda,6,automatic,grey,275198,2007,gasoline,2.3,sedan,False,owned,5500.0,13
30698,Mazda,3,mechanical,black,190000,2005,gasoline,2.0,sedan,False,owned,5050.0,6
30699,Mazda,6,automatic,black,197000,2007,gasoline,2.3,sedan,False,owned,5900.0,10
30700,Mazda,626,mechanical,blue,360000,1998,diesel,2.0,sedan,False,owned,2600.0,6
30701,Mazda,626,mechanical,red,17000,1988,gasoline,2.0,hatchback,False,owned,1300.0,7
30702,Mazda,2,mechanical,red,242000,2003,gasoline,1.4,hatchback,False,owned,3400.0,8
30703,Mazda,3,automatic,other,220000,2007,gasoline,2.0,sedan,True,owned,5900.0,14
30704,Mazda,323,mechanical,white,250000,1985,gasoline,1.6,hatchback,False,owned,1199.0,3
30705,Mazda,6,mechanical,other,219000,2003,diesel,2.0,sedan,False,owned,4500.0,16
30706,Mazda,CX-7,automatic,white,152000,2006,gasoline,2.3,suv,False,owned,7450.0,7
30707,Mazda,Tribute,automatic,grey,321869,2005,gasoline,2.3,suv,False,owned,5300.0,1
30708,Mazda,3,mechanical,blue,116000,2008,gasoline,1.6,hatchback,False,owned,5400.0,8
30709,Mazda,6,mechanical,black,264000,2004,gasoline,2.0,sedan,False,owned,3500.0,10
30710,Mazda,CX-9,automatic,blue,144841,2007,gasoline,3.5,suv,False,owned,10400.0,15
30711,Mazda,323,mechanical,other,397000,2001,diesel,2.0,hatchback,False,owned,2200.0,20
30712,Mazda,6,automatic,red,238000,2004,gasoline,2.3,sedan,False,owned,4400.0,15
30713,Mazda,6,mechanical,black,205000,2007,gasoline,1.8,sedan,False,owned,5950.0,6
30714,Mazda,626,mechanical,red,503600,1998,diesel,2.0,universal,False,owned,1600.0,30
30715,Mazda,3,automatic,red,128748,2005,gasoline,2.3,sedan,False,owned,4950.0,7
30716,Mazda,MPV,automatic,silver,289682,1999,gasoline,2.5,minivan,False,owned,3200.0,7
30717,Mazda,626,mechanical,grey,257495,2002,gasoline,2.0,sedan,False,owned,2450.0,6
30718,Mazda,626,mechanical,grey,257495,2002,gasoline,2.0,sedan,False,owned,2550.0,5
30719,Mazda,626,mechanical,silver,238000,1995,gasoline,1.8,hatchback,False,owned,1000.0,5
30720,Mazda,323,mechanical,blue,999999,1992,gasoline,1.8,hatchback,False,owned,403.11,5
30721,Mazda,6,mechanical,other,225522,2008,gasoline,1.8,universal,False,owned,6999.0,3
30722,Mazda,121,mechanical,green,270000,1992,gasoline,1.3,hatchback,False,owned,1200.0,5
30723,Mazda,6,automatic,blue,111108,2015,gasoline,2.0,sedan,False,owned,17500.0,16
30724,Mazda,MPV,automatic,black,240,2000,gasoline,2.5,minivan,False,owned,3300.0,13
30725,Mazda,6,automatic,silver,241402,2003,gasoline,2.3,sedan,False,owned,5300.0,18
30726,Mazda,626,mechanical,other,166666,1984,gasoline,2.0,sedan,False,owned,300.0,5
30727,Mazda,3,mechanical,grey,233000,2003,gasoline,2.0,sedan,False,owned,3999.0,7
30728,Mazda,626,mechanical,grey,380000,1991,gasoline,2.2,sedan,False,owned,700.0,2
30729,Mazda,2,mechanical,blue,188000,2003,diesel,1.4,hatchback,False,owned,3700.0,5
30730,Mazda,626,mechanical,grey,114410,1986,gasoline,1.6,sedan,False,owned,542.07,7
30731,Mazda,Premacy,mechanical,blue,289000,2000,gasoline,1.8,minivan,False,owned,3450.0,16
30732,Mazda,Xedos 6,mechanical,grey,376468,1998,gasoline,2.0,sedan,False,owned,1400.0,9
30733,Mazda,6,mechanical,red,240000,2002,gasoline,1.8,hatchback,False,owned,4000.0,6
30734,Mazda,6,automatic,grey,200000,2003,gasoline,2.0,sedan,False,owned,4300.0,6
30735,Mazda,6,automatic,grey,305775,2003,gasoline,2.3,sedan,False,owned,4000.0,9
30736,Mazda,626,mechanical,blue,336000,1996,gasoline,1.8,hatchback,False,owned,1350.0,15
30737,Mazda,6,automatic,grey,199000,2005,gasoline,2.0,universal,False,owned,5000.0,7
30738,Mazda,323,mechanical,silver,376000,1998,gasoline,1.5,hatchback,False,owned,1400.0,18
30739,Mazda,626,mechanical,grey,270000,1999,gasoline,1.8,sedan,False,owned,800.0,15
30740,Mazda,323,mechanical,blue,350000,1991,gasoline,1.6,hatchback,False,owned,500.0,9
30741,Mazda,323,mechanical,red,200000,1991,gasoline,1.6,hatchback,False,owned,650.0,4
30742,Mazda,6,mechanical,other,188000,2008,gasoline,1.8,universal,False,owned,8500.0,7
30743,Mazda,626,mechanical,silver,407000,2001,diesel,2.0,hatchback,False,owned,2950.0,13
30744,Mazda,626,mechanical,grey,300000,1990,gasoline,2.0,hatchback,False,owned,331.97,6
30745,Mazda,6,automatic,silver,125529,2008,gasoline,2.5,sedan,False,owned,8490.0,14
30746,Mazda,626,mechanical,red,290000,1997,gasoline,1.8,hatchback,False,owned,1400.0,7
30747,Mazda,CX-7,automatic,black,102000,2010,gasoline,2.3,suv,False,owned,10499.0,18
30748,Mazda,626,mechanical,blue,480000,1999,diesel,2.0,sedan,False,owned,1800.0,15
30749,Mazda,323,mechanical,blue,501788,1986,gasoline,1.6,hatchback,False,owned,300.0,15
30750,Mazda,626,mechanical,silver,278150,1984,gasoline,2.0,sedan,False,owned,711.37,10
30751,Mazda,CX-7,automatic,blue,109706,2011,gasoline,2.3,suv,False,owned,9300.0,11
30752,Mazda,626,mechanical,silver,550000,1999,gasoline,2.0,universal,False,owned,1000.0,5
30753,Mazda,323,mechanical,blue,270000,1996,gasoline,1.6,sedan,False,owned,1250.0,3
30754,Mazda,6,mechanical,silver,155000,2009,gasoline,1.8,sedan,False,owned,8000.0,10
30755,Mazda,6,mechanical,white,265000,2002,gasoline,2.0,hatchback,False,owned,3600.0,6
30756,Mazda,CX-5,automatic,white,113000,2014,gasoline,2.0,suv,False,owned,16500.0,13
30757,Mazda,626,mechanical,white,435000,1993,diesel,2.0,sedan,False,owned,450.0,15
30758,Mazda,3,mechanical,black,238000,2009,gasoline,1.6,sedan,False,owned,7800.0,5
30759,Mazda,Xedos 6,mechanical,other,442437,1996,gasoline,2.0,sedan,False,owned,512.19,6
30760,Mazda,6,automatic,silver,300000,2002,gasoline,2.0,sedan,False,owned,4500.0,6
30761,Mazda,626,mechanical,white,380000,2000,diesel,2.0,universal,False,owned,2250.0,5
30762,Mazda,323,mechanical,blue,260000,1995,gasoline,1.5,hatchback,False,owned,1500.0,10
30763,Mazda,626,mechanical,silver,440000,1998,gasoline,2.0,universal,False,owned,2150.0,3
30764,Mazda,323,mechanical,white,450000,1991,diesel,1.6,universal,False,owned,400.0,24
30765,Mazda,Xedos 9,automatic,red,213000,1994,gasoline,2.5,sedan,False,owned,1100.0,8
30766,Mazda,626,mechanical,green,330000,1994,gasoline,2.0,hatchback,False,owned,400.0,6
30767,Mazda,6,automatic,blue,105000,2014,gasoline,2.0,sedan,False,owned,15500.0,9
30768,Mazda,323,mechanical,red,330000,1996,gasoline,1.5,hatchback,False,owned,1100.0,4
30769,Mazda,3,automatic,grey,140500,2010,gasoline,2.0,sedan,False,owned,8900.0,11
30770,Mazda,3,automatic,black,175500,2008,gasoline,2.0,sedan,False,owned,5400.0,12
30771,Mazda,3,mechanical,grey,152000,2008,gasoline,1.6,hatchback,False,owned,4884.76,4
30772,Mazda,Premacy,mechanical,blue,254654,2004,gasoline,1.8,universal,False,owned,3800.0,12
30773,Mazda,2,mechanical,black,183000,2010,gasoline,1.5,hatchback,False,owned,6500.0,7
30774,Mazda,323,mechanical,green,320000,1998,gasoline,1.5,sedan,False,owned,1800.0,8
30775,Mazda,5,automatic,blue,240000,2006,gasoline,2.3,minivan,False,owned,5850.0,13
30776,Mazda,3,mechanical,grey,340000,2005,gasoline,1.6,hatchback,False,owned,4199.0,17
30777,Mazda,2,mechanical,grey,314000,2003,diesel,1.4,hatchback,False,owned,3599.0,17
30778,Mazda,6,automatic,red,85295,2013,gasoline,2.5,sedan,False,owned,15499.0,18
30779,Mazda,6,mechanical,silver,245610,2005,gasoline,2.0,universal,False,owned,5099.0,17
30780,Mazda,6,mechanical,grey,312400,2004,diesel,2.0,hatchback,False,owned,5399.0,16
30781,Mazda,3,automatic,white,93000,2013,gasoline,1.6,hatchback,False,owned,12499.0,18
30782,Mazda,6,automatic,red,84000,2015,gasoline,2.5,sedan,False,owned,22050.0,18
30783,Mazda,6,mechanical,black,390000,2007,gasoline,2.3,sedan,False,owned,5498.0,5
30784,Mazda,323,mechanical,blue,311000,1995,gasoline,1.5,hatchback,False,owned,1050.0,8
30785,Mazda,Tribute,mechanical,silver,350000,2002,gasoline,2.0,suv,False,owned,4750.0,12
30786,Mazda,626,mechanical,blue,250000,1996,gasoline,1.8,hatchback,False,owned,1750.0,8
30787,Mazda,626,automatic,other,307385,1999,gasoline,2.0,sedan,False,owned,2100.0,5
30788,Mazda,626,mechanical,green,330000,1997,gasoline,1.8,hatchback,False,owned,900.0,6
30789,Mazda,3,mechanical,grey,260000,2005,gasoline,1.6,sedan,False,owned,4750.0,10
30790,Mazda,CX-7,automatic,white,83200,2009,gasoline,2.3,suv,False,owned,10950.0,19
30791,Mazda,3,automatic,grey,170000,2008,gasoline,2.0,sedan,False,owned,5600.0,10
30792,Mazda,Premacy,mechanical,silver,250000,1999,gasoline,1.8,minivan,False,owned,3250.0,11
30793,Mazda,Millenia,automatic,other,350350,2001,gasoline,2.5,sedan,False,owned,3100.0,3
30794,Mazda,3,mechanical,brown,182000,2005,gasoline,1.6,sedan,False,owned,4800.0,5
30795,Mazda,626,mechanical,silver,250000,1999,gasoline,2.0,universal,False,owned,2200.0,8
30796,Mazda,626,mechanical,other,444444,1997,gasoline,2.0,hatchback,False,owned,2000.0,7
30797,Mazda,121,mechanical,red,210000,1994,gasoline,1.3,sedan,False,emergency,250.0,13
30798,Mazda,MPV,automatic,white,301690,2005,gasoline,3.0,minivan,False,owned,5400.0,18
30799,Mazda,3,automatic,black,38326,2014,gasoline,1.5,hatchback,False,owned,14799.0,17
30800,Mazda,CX-7,automatic,blue,162000,2009,gasoline,2.3,suv,False,owned,8999.0,19
30801,Mazda,6,automatic,silver,320300,2002,gasoline,2.3,sedan,False,owned,4199.0,18
30802,Mazda,CX-7,automatic,black,227900,2008,gasoline,2.3,suv,False,owned,8399.0,16
30803,Mazda,6,automatic,yellow,190000,2003,gasoline,2.3,sedan,False,owned,4399.0,18
30804,Mazda,2,mechanical,blue,150130,2009,gasoline,1.5,hatchback,False,owned,5899.0,17
30805,Mazda,6,automatic,silver,175230,2011,gasoline,2.0,sedan,False,owned,7800.0,13
